"ID","ID2","Season","SocInfo","Trial","Length","Width","Thick","Shape","Color","Fitness","erroredFitnness","LT1","LT2","LT3","LT4","Click1","Click2","Click3","Click4"
"1273",15,"B15",1,0,13,100,80,40,2,1,580,582,0,0,0,0,0,0,0,0
"1274",15,"B15",1,0,14,100,80,40,3,1,623,625,0,0,0,0,0,0,0,0
"1275",15,"B15",1,0,15,100,80,30,3,1,632,628,0,0,0,0,0,0,0,0
"1276",15,"B15",1,0,16,100,80,25,3,1,602,605,0,0,0,0,0,0,0,0
"1277",15,"B15",1,0,17,100,80,30,3,1,632,629,0,0,0,0,0,0,0,0
"1278",15,"B15",1,0,18,100,80,30,4,1,620,618,0,0,0,0,0,0,0,0
"1279",15,"B15",1,0,19,100,80,30,1,1,549,546,0,0,0,0,0,0,0,0
"1280",15,"B15",1,0,20,100,75,25,3,1,640,636,0,0,0,0,0,0,0,0
"1281",15,"B15",1,0,21,100,70,25,3,1,670,674,0,0,0,0,0,0,0,0
"1282",15,"B15",1,0,22,100,70,20,3,1,622,614,0,0,0,0,0,0,0,0
"1283",15,"B15",1,0,23,100,67,23,3,1,664,663,0,0,0,0,0,0,0,0
"1284",15,"B15",1,0,24,100,70,25,3,1,670,666,0,0,0,0,0,0,0,0
"1285",15,"B15",1,0,25,95,70,25,3,1,670,665,0,0,0,0,0,0,0,0
"1286",15,"B15",1,0,26,100,70,25,3,4,670,667,0,0,0,0,0,0,0,0
"1287",15,"B15",1,0,27,100,75,30,3,4,670,662,0,0,0,0,0,0,0,0
"1288",15,"B15",1,0,28,100,70,30,3,4,700,699,0,0,0,0,0,0,0,0
"1289",15,"B15",1,0,29,100,70,30,3,4,700,702,0,0,0,0,0,0,0,0
"1290",15,"B15",1,0,30,100,70,35,3,4,707,713,0,0,0,0,0,0,0,0
"1291",15,"B15",2,0,1,58,73,82,3,1,363,370,0,0,0,0,0,0,0,0
"1292",15,"B15",2,0,2,70,70,80,1,2,342,336,0,0,0,0,0,0,0,0
"1293",15,"B15",2,0,3,90,60,70,1,3,407,405,0,0,0,0,0,0,0,0
"1294",15,"B15",2,0,4,90,60,70,2,3,394,394,0,0,0,0,0,0,0,0
"1295",15,"B15",2,0,5,90,60,70,4,3,323,317,0,0,0,0,0,0,0,0
"1296",15,"B15",2,0,6,70,40,50,1,3,543,545,0,0,0,0,0,0,0,0
"1297",15,"B15",2,0,7,60,35,40,1,3,540,546,0,0,0,0,0,0,0,0
"1298",15,"B15",2,0,8,60,35,40,1,2,540,538,0,0,0,0,0,0,0,0
"1299",15,"B15",2,0,9,60,35,40,2,2,528,521,0,0,0,0,0,0,0,0
"1300",15,"B15",2,0,10,60,35,40,4,2,456,461,0,0,0,0,0,0,0,0
"1301",15,"B15",2,0,11,50,30,30,1,2,551,556,0,0,0,0,0,0,0,0
"1302",15,"B15",2,0,12,40,25,20,1,2,576,573,0,0,0,0,0,0,0,0
"1303",15,"B15",2,0,13,30,15,15,1,2,624,630,0,0,0,0,0,0,0,0
"1304",15,"B15",2,0,14,25,10,10,1,2,608,604,0,0,0,0,0,0,0,0
"1305",15,"B15",2,0,15,30,10,10,1,2,638,635,0,0,0,0,0,0,0,0
"1306",15,"B15",2,0,16,30,15,10,1,2,611,613,0,0,0,0,0,0,0,0
"1307",15,"B15",2,0,17,30,15,10,2,2,598,609,0,0,0,0,0,0,0,0
"1308",15,"B15",2,0,18,30,15,10,2,3,598,605,0,0,0,0,0,0,0,0
"1309",15,"B15",2,0,19,30,15,10,2,2,598,602,0,0,0,0,0,0,0,0
"1310",15,"B15",2,0,20,25,15,10,2,2,569,571,0,0,0,0,0,0,0,0
"1311",15,"B15",2,0,21,30,20,10,2,2,562,562,0,0,0,0,0,0,0,0
"1312",15,"B15",2,0,22,30,15,10,4,2,527,523,0,0,0,0,0,0,0,0
"1313",15,"B15",2,0,23,30,15,10,1,3,611,610,0,0,0,0,0,0,0,0
"1314",15,"B15",2,0,24,30,15,10,2,3,598,595,0,0,0,0,0,0,0,0
"1315",15,"B15",2,0,25,35,15,10,1,3,624,634,0,0,0,0,0,0,0,0
"1316",15,"B15",2,0,26,40,15,15,1,3,632,635,0,0,0,0,0,0,0,0
"1317",15,"B15",2,0,27,45,15,15,1,3,608,610,0,0,0,0,0,0,0,0
"1318",15,"B15",2,0,28,45,15,15,2,3,595,596,0,0,0,0,0,0,0,0
"1319",15,"B15",2,0,29,45,15,20,1,3,629,632,0,0,0,0,0,0,0,0
"1320",15,"B15",2,0,30,45,20,20,1,3,592,599,0,0,0,0,0,0,0,0
"1321",15,"B15",3,0,1,61,79,38,2,1,238,241,0,0,0,0,0,0,0,0
"1322",15,"B15",3,0,2,50,80,40,3,1,366,355,0,0,0,0,0,0,0,0
"1323",15,"B15",3,0,3,60,50,50,4,1,307,306,0,0,0,0,0,0,0,0
"1324",15,"B15",3,0,4,70,50,80,1,2,589,591,0,0,0,0,0,0,0,0
"1325",15,"B15",3,0,5,80,45,80,2,2,531,533,0,0,0,0,0,0,0,0
"1326",15,"B15",3,0,6,80,50,75,1,2,514,510,0,0,0,0,0,0,0,0
"1327",15,"B15",3,0,7,80,50,75,4,4,430,437,0,0,0,0,0,0,0,0
"1328",15,"B15",3,0,8,90,50,75,4,2,412,417,0,0,0,0,0,0,0,0
"1329",15,"B15",3,0,9,75,45,75,4,2,477,476,0,0,0,0,0,0,0,0
"1330",15,"B15",3,0,10,75,55,65,4,2,325,325,0,0,0,0,0,0,0,0
"1331",15,"B15",3,0,11,75,55,75,1,1,511,509,0,0,0,0,0,0,0,0
"1332",15,"B15",3,0,12,75,55,75,2,1,469,464,0,0,0,0,0,0,0,0
"1333",15,"B15",3,0,13,80,50,75,1,1,514,511,0,0,0,0,0,0,0,0
"1334",15,"B15",3,0,14,80,70,75,1,1,466,465,0,0,0,0,0,0,0,0
"1335",15,"B15",3,0,15,80,70,76,1,1,473,469,0,0,0,0,0,0,0,0
"1336",15,"B15",3,0,16,85,70,76,1,1,462,459,0,0,0,0,0,0,0,0
"1337",15,"B15",3,0,17,85,75,76,4,1,376,374,0,0,0,0,0,0,0,0
"1338",15,"B15",3,0,18,85,70,76,1,1,462,453,0,0,0,0,0,0,0,0
"1339",15,"B15",3,0,19,85,70,70,1,1,407,407,0,0,0,0,0,0,0,0
"1340",15,"B15",3,0,20,80,75,70,1,1,416,405,0,0,0,0,0,0,0,0
"1341",15,"B15",3,0,21,80,75,70,1,4,416,416,0,0,0,0,0,0,0,0
"1342",15,"B15",3,0,22,80,75,60,1,1,305,306,0,0,0,0,0,0,0,0
"1343",15,"B15",3,0,23,80,75,80,1,1,494,490,0,0,0,0,0,0,0,0
"1344",15,"B15",3,0,24,80,80,80,1,1,492,481,0,0,0,0,0,0,0,0
"1345",15,"B15",3,0,25,80,75,80,1,1,494,504,0,0,0,0,0,0,0,0
"1346",15,"B15",3,0,26,80,70,80,1,1,496,485,0,0,0,0,0,0,0,0
"1347",15,"B15",3,0,27,80,74,80,1,1,494,480,0,0,0,0,0,0,0,0
"1348",15,"B15",3,0,28,80,70,80,1,1,496,499,0,0,0,0,0,0,0,0
"1349",15,"B15",3,0,29,80,78,80,1,1,493,494,0,0,0,0,0,0,0,0
"1350",15,"B15",3,0,30,80,75,80,1,1,494,490,0,0,0,0,0,0,0,0
"1351",16,"B16",1,0,1,52,22,75,2,3,274,274,0,0,0,0,0,0,0,0
"1352",16,"B16",1,0,2,52,22,75,2,3,274,272,0,0,0,0,0,0,0,0
"1353",16,"B16",1,0,3,52,22,75,2,3,274,286,0,0,0,0,0,0,0,0
"1354",16,"B16",1,0,4,52,22,75,2,3,274,292,0,0,0,0,0,0,0,0
"1355",16,"B16",1,0,5,86,22,75,2,3,139,127,0,0,0,0,0,0,0,0
"1356",16,"B16",1,0,6,35,22,75,2,3,402,399,0,0,0,0,0,0,0,0
"1357",16,"B16",1,0,7,20,15,10,2,3,483,485,0,0,0,0,0,0,0,0
"1358",16,"B16",1,0,8,20,15,10,1,2,442,440,0,0,0,0,0,0,0,0
"1359",16,"B16",1,0,9,20,15,10,1,1,442,440,0,0,0,0,0,0,0,0
"1360",16,"B16",1,0,10,10,15,10,1,4,359,363,0,0,0,0,0,0,0,0
"1361",16,"B16",1,0,11,35,15,10,1,4,469,461,0,0,0,0,0,0,0,0
"1362",16,"B16",1,0,12,45,15,10,1,3,403,408,0,0,0,0,0,0,0,0
"1363",16,"B16",1,0,13,35,25,10,1,3,492,494,0,0,0,0,0,0,0,0
"1364",16,"B16",1,0,14,35,30,20,1,3,623,630,0,0,0,0,0,0,0,0
"1365",16,"B16",1,0,15,35,30,25,1,3,671,674,0,0,0,0,0,0,0,0
"1366",16,"B16",1,0,16,35,30,35,1,3,708,704,0,0,0,0,0,0,0,0
"1367",16,"B16",1,0,17,35,30,45,1,3,653,649,0,0,0,0,0,0,0,0
"1368",16,"B16",1,0,18,35,30,35,1,2,708,712,0,0,0,0,0,0,0,0
"1369",16,"B16",1,0,19,35,30,35,1,1,708,707,0,0,0,0,0,0,0,0
"1370",16,"B16",1,0,20,35,30,35,1,4,708,705,0,0,0,0,0,0,0,0
"1371",16,"B16",1,0,21,35,35,35,1,3,737,730,0,0,0,0,0,0,0,0
"1372",16,"B16",1,0,22,35,40,35,1,3,773,771,0,0,0,0,0,0,0,0
"1373",16,"B16",1,0,23,40,40,35,1,3,746,743,0,0,0,0,0,0,0,0
"1374",16,"B16",1,0,24,35,45,35,1,3,813,813,0,0,0,0,0,0,0,0
"1375",16,"B16",1,0,25,35,50,35,1,3,852,849,0,0,0,0,0,0,0,0
"1376",16,"B16",1,0,26,35,55,35,1,3,884,885,0,0,0,0,0,0,0,0
"1377",16,"B16",1,0,27,35,60,35,1,3,902,907,0,0,0,0,0,0,0,0
"1378",16,"B16",1,0,28,35,70,35,1,3,889,893,0,0,0,0,0,0,0,0
"1379",16,"B16",1,0,29,35,70,35,1,3,889,893,0,0,0,0,0,0,0,0
"1380",16,"B16",1,0,30,35,65,35,1,3,904,905,0,0,0,0,0,0,0,0
"1381",16,"B16",2,0,1,58,73,82,3,1,363,356,0,0,0,0,0,0,0,0
"1382",16,"B16",2,0,2,21,73,82,3,1,425,425,0,0,0,0,0,0,0,0
"1383",16,"B16",2,0,3,10,73,82,3,1,330,331,0,0,0,0,0,0,0,0
"1384",16,"B16",2,0,4,20,38,82,3,1,464,463,0,0,0,0,0,0,0,0
"1385",16,"B16",2,0,5,20,20,82,3,1,590,593,0,0,0,0,0,0,0,0
"1386",16,"B16",2,0,6,20,20,18,3,1,486,482,0,0,0,0,0,0,0,0
"1387",16,"B16",2,0,7,20,20,39,3,1,667,673,0,0,0,0,0,0,0,0
"1388",16,"B16",2,0,8,20,26,39,3,1,618,621,0,0,0,0,0,0,0,0
"1389",16,"B16",2,0,9,30,15,39,3,1,774,771,0,0,0,0,0,0,0,0
"1390",16,"B16",2,0,10,45,15,39,3,1,758,753,0,0,0,0,0,0,0,0
"1391",16,"B16",2,0,11,40,10,39,3,1,809,811,0,0,0,0,0,0,0,0
"1392",16,"B16",2,0,12,40,5,39,3,1,821,823,0,0,0,0,0,0,0,0
"1393",16,"B16",2,0,13,40,5,30,3,1,724,722,0,0,0,0,0,0,0,0
"1394",16,"B16",2,0,14,40,5,40,2,1,862,867,0,0,0,0,0,0,0,0
"1395",16,"B16",2,0,15,40,5,40,1,1,875,884,0,0,0,0,0,0,0,0
"1396",16,"B16",2,0,16,40,5,40,4,1,791,787,0,0,0,0,0,0,0,0
"1397",16,"B16",2,0,17,40,5,40,1,2,875,871,0,0,0,0,0,0,0,0
"1398",16,"B16",2,0,18,40,5,40,1,3,875,874,0,0,0,0,0,0,0,0
"1399",16,"B16",2,0,19,40,5,40,1,4,875,886,0,0,0,0,0,0,0,0
"1400",16,"B16",2,0,20,45,5,40,1,4,851,839,0,0,0,0,0,0,0,0
"1401",16,"B16",2,0,21,40,5,35,1,4,818,809,0,0,0,0,0,0,0,0
"1402",16,"B16",2,0,22,40,5,40,1,4,875,877,0,0,0,0,0,0,0,0
"1403",16,"B16",2,0,23,40,5,40,1,4,875,873,0,0,0,0,0,0,0,0
"1404",16,"B16",2,0,24,40,5,40,1,4,875,877,0,0,0,0,0,0,0,0
"1405",16,"B16",2,0,25,40,5,40,1,4,875,873,0,0,0,0,0,0,0,0
"1406",16,"B16",2,0,26,40,5,40,1,4,875,877,0,0,0,0,0,0,0,0
"1407",16,"B16",2,0,27,40,5,40,1,4,875,872,0,0,0,0,0,0,0,0
"1408",16,"B16",2,0,28,40,5,40,1,4,875,882,0,0,0,0,0,0,0,0
"1409",16,"B16",2,0,29,40,5,40,1,4,875,876,0,0,0,0,0,0,0,0
"1410",16,"B16",2,0,30,40,5,40,1,4,875,876,0,0,0,0,0,0,0,0
"1411",16,"B16",3,0,1,61,79,38,2,1,238,233,0,0,0,0,0,0,0,0
"1412",16,"B16",3,0,2,61,79,82,2,1,569,569,0,0,0,0,0,0,0,0
"1413",16,"B16",3,0,3,61,79,90,2,1,553,553,0,0,0,0,0,0,0,0
"1414",16,"B16",3,0,4,61,58,90,2,1,575,583,0,0,0,0,0,0,0,0
"1415",16,"B16",3,0,5,61,50,90,2,1,605,610,0,0,0,0,0,0,0,0
"1416",16,"B16",3,0,6,61,40,90,2,1,670,666,0,0,0,0,0,0,0,0
"1417",16,"B16",3,0,7,61,20,90,2,1,799,795,0,0,0,0,0,0,0,0
"1418",16,"B16",3,0,8,61,15,90,2,1,801,805,0,0,0,0,0,0,0,0
"1419",16,"B16",3,0,9,61,10,90,2,1,785,785,0,0,0,0,0,0,0,0
"1420",16,"B16",3,0,10,50,15,90,2,1,894,894,0,0,0,0,0,0,0,0
"1421",16,"B16",3,0,11,45,15,90,2,1,924,924,0,0,0,0,0,0,0,0
"1422",16,"B16",3,0,12,40,15,90,2,1,938,938,0,0,0,0,0,0,0,0
"1423",16,"B16",3,0,13,36,15,90,2,1,935,936,0,0,0,0,0,0,0,0
"1424",16,"B16",3,0,14,30,15,90,2,1,908,898,0,0,0,0,0,0,0,0
"1425",16,"B16",3,0,15,35,15,70,2,1,864,867,0,0,0,0,0,0,0,0
"1426",16,"B16",3,0,16,35,15,90,1,1,974,972,0,0,0,0,0,0,0,0
"1427",16,"B16",3,0,17,35,15,90,3,1,962,963,0,0,0,0,0,0,0,0
"1428",16,"B16",3,0,18,35,15,90,4,1,891,893,0,0,0,0,0,0,0,0
"1429",16,"B16",3,0,19,35,15,90,1,2,974,970,0,0,0,0,0,0,0,0
"1430",16,"B16",3,0,20,35,15,90,1,3,974,973,0,0,0,0,0,0,0,0
"1431",16,"B16",3,0,21,35,15,90,1,4,974,981,0,0,0,0,0,0,0,0
"1432",16,"B16",3,0,22,35,15,90,1,4,974,977,0,0,0,0,0,0,0,0
"1433",16,"B16",3,0,23,35,15,90,1,4,974,972,0,0,0,0,0,0,0,0
"1434",16,"B16",3,0,24,35,15,90,1,4,974,971,0,0,0,0,0,0,0,0
"1435",16,"B16",3,0,25,35,15,90,1,4,974,977,0,0,0,0,0,0,0,0
"1436",16,"B16",3,0,26,35,15,90,1,4,974,979,0,0,0,0,0,0,0,0
"1437",16,"B16",3,0,27,35,15,90,1,4,974,973,0,0,0,0,0,0,0,0
"1438",16,"B16",3,0,28,35,15,90,1,4,974,977,0,0,0,0,0,0,0,0
"1439",16,"B16",3,0,29,35,15,90,1,4,974,969,0,0,0,0,0,0,0,0
"1440",16,"B16",3,0,30,35,15,90,1,4,974,971,0,0,0,0,0,0,0,0
"1441",17,"B17",1,0,1,52,22,75,2,3,274,273,0,0,0,0,0,0,0,0
"1442",17,"B17",1,0,2,52,80,75,2,4,417,420,0,0,0,0,0,0,0,0
"1443",17,"B17",1,0,3,52,65,75,2,4,500,503,0,0,0,0,0,0,0,0
"1444",17,"B17",1,0,4,50,55,65,4,4,584,584,0,0,0,0,0,0,0,0
"1445",17,"B17",1,0,5,75,55,65,2,3,414,421,0,0,0,0,0,0,0,0
"1446",17,"B17",1,0,6,32,55,65,2,3,672,674,0,0,0,0,0,0,0,0
"1447",17,"B17",1,0,7,32,60,70,2,3,657,654,0,0,0,0,0,0,0,0
"1448",17,"B17",1,0,8,32,60,70,3,3,700,695,0,0,0,0,0,0,0,0
"1449",17,"B17",1,0,9,32,60,70,4,3,687,690,0,0,0,0,0,0,0,0
"1450",17,"B17",1,0,10,32,60,70,1,3,616,619,0,0,0,0,0,0,0,0
"1451",17,"B17",1,0,11,32,60,70,3,1,700,700,0,0,0,0,0,0,0,0
"1452",17,"B17",1,0,12,32,60,70,3,2,700,699,0,0,0,0,0,0,0,0
"1453",17,"B17",1,0,13,32,60,70,3,4,700,700,0,0,0,0,0,0,0,0
"1454",17,"B17",1,0,14,32,70,70,3,4,686,684,0,0,0,0,0,0,0,0
"1455",17,"B17",1,0,15,32,80,70,3,4,618,613,0,0,0,0,0,0,0,0
"1456",17,"B17",1,0,16,32,60,80,3,4,662,655,0,0,0,0,0,0,0,0
"1457",17,"B17",1,0,17,32,60,65,3,4,733,728,0,0,0,0,0,0,0,0
"1458",17,"B17",1,0,18,32,60,60,3,4,778,774,0,0,0,0,0,0,0,0
"1459",17,"B17",1,0,19,32,60,55,3,4,831,831,0,0,0,0,0,0,0,0
"1460",17,"B17",1,0,20,32,60,50,3,4,888,888,0,0,0,0,0,0,0,0
"1461",17,"B17",1,0,21,32,60,45,3,4,939,939,0,0,0,0,0,0,0,0
"1462",17,"B17",1,0,22,32,60,40,3,4,977,979,0,0,0,0,0,0,0,0
"1463",17,"B17",1,0,23,32,60,35,3,4,994,996,0,0,0,0,0,0,0,0
"1464",17,"B17",1,0,24,32,60,35,3,4,994,988,0,0,0,0,0,0,0,0
"1465",17,"B17",1,0,25,32,60,33,3,4,994,996,0,0,0,0,0,0,0,0
"1466",17,"B17",1,0,26,32,60,32,3,4,993,984,0,0,0,0,0,0,0,0
"1467",17,"B17",1,0,27,32,60,32,3,4,993,992,0,0,0,0,0,0,0,0
"1468",17,"B17",1,0,28,32,58,32,3,4,987,990,0,0,0,0,0,0,0,0
"1469",17,"B17",1,0,29,32,57,32,3,4,983,981,0,0,0,0,0,0,0,0
"1470",17,"B17",1,0,30,33,58,32,3,4,985,985,0,0,0,0,0,0,0,0
"1471",17,"B17",2,0,1,58,73,82,3,1,363,360,0,0,0,0,0,0,0,0
"1472",17,"B17",2,0,2,58,84,82,3,1,363,370,0,0,0,0,0,0,0,0
"1473",17,"B17",2,0,3,58,100,100,3,1,245,254,0,0,0,0,0,0,0,0
"1474",17,"B17",2,0,4,58,90,70,3,1,495,499,0,0,0,0,0,0,0,0
"1475",17,"B17",2,0,5,58,80,70,3,1,495,489,0,0,0,0,0,0,0,0
"1476",17,"B17",2,0,6,70,80,70,3,1,410,416,0,0,0,0,0,0,0,0
"1477",17,"B17",2,0,7,70,70,60,3,1,481,479,0,0,0,0,0,0,0,0
"1478",17,"B17",2,0,8,50,70,60,3,1,636,637,0,0,0,0,0,0,0,0
"1479",17,"B17",2,0,9,40,70,60,3,1,697,696,0,0,0,0,0,0,0,0
"1480",17,"B17",2,0,10,35,70,60,3,1,703,701,0,0,0,0,0,0,0,0
"1481",17,"B17",2,0,11,35,75,65,3,1,676,677,0,0,0,0,0,0,0,0
"1482",17,"B17",2,0,12,35,65,55,3,1,706,699,0,0,0,0,0,0,0,0
"1483",17,"B17",2,0,13,35,60,55,3,1,707,700,0,0,0,0,0,0,0,0
"1484",17,"B17",2,0,14,35,55,55,3,1,711,709,0,0,0,0,0,0,0,0
"1485",17,"B17",2,0,15,32,55,50,3,1,683,682,0,0,0,0,0,0,0,0
"1486",17,"B17",2,0,16,35,55,45,3,1,648,646,0,0,0,0,0,0,0,0
"1487",17,"B17",2,0,17,35,50,55,3,1,717,719,0,0,0,0,0,0,0,0
"1488",17,"B17",2,0,18,35,45,60,3,1,725,727,0,0,0,0,0,0,0,0
"1489",17,"B17",2,0,19,35,45,60,3,4,725,726,0,0,0,0,0,0,0,0
"1490",17,"B17",2,0,20,35,40,60,3,4,741,741,0,0,0,0,0,0,0,0
"1491",17,"B17",2,0,21,35,35,60,3,4,765,766,0,0,0,0,0,0,0,0
"1492",17,"B17",2,0,22,35,30,60,3,4,797,793,0,0,0,0,0,0,0,0
"1493",17,"B17",2,0,23,35,25,60,3,4,835,834,0,0,0,0,0,0,0,0
"1494",17,"B17",2,0,24,35,20,60,3,4,876,874,0,0,0,0,0,0,0,0
"1495",17,"B17",2,0,25,35,15,60,3,4,912,913,0,0,0,0,0,0,0,0
"1496",17,"B17",2,0,26,35,10,60,3,4,940,930,0,0,0,0,0,0,0,0
"1497",17,"B17",2,0,27,35,7,60,3,4,949,944,0,0,0,0,0,0,0,0
"1498",17,"B17",2,0,28,35,5,60,3,4,952,954,0,0,0,0,0,0,0,0
"1499",17,"B17",2,0,29,35,3,60,3,4,952,944,0,0,0,0,0,0,0,0
"1500",17,"B17",2,0,30,45,4,60,3,4,922,928,0,0,0,0,0,0,0,0
"1501",17,"B17",3,0,1,61,79,38,2,1,238,235,0,0,0,0,0,0,0,0
"1502",17,"B17",3,0,2,60,70,70,2,1,498,497,0,0,0,0,0,0,0,0
"1503",17,"B17",3,0,3,60,70,80,2,1,575,575,0,0,0,0,0,0,0,0
"1504",17,"B17",3,0,4,60,70,90,2,1,565,564,0,0,0,0,0,0,0,0
"1505",17,"B17",3,0,5,60,60,85,2,1,596,590,0,0,0,0,0,0,0,0
"1506",17,"B17",3,0,6,60,50,85,2,1,631,627,0,0,0,0,0,0,0,0
"1507",17,"B17",3,0,7,50,45,85,2,1,744,750,0,0,0,0,0,0,0,0
"1508",17,"B17",3,0,8,45,45,85,2,1,774,771,0,0,0,0,0,0,0,0
"1509",17,"B17",3,0,9,40,45,85,2,1,788,795,0,0,0,0,0,0,0,0
"1510",17,"B17",3,0,10,35,45,85,2,1,782,782,0,0,0,0,0,0,0,0
"1511",17,"B17",3,0,11,37,40,85,2,1,822,815,0,0,0,0,0,0,0,0
"1512",17,"B17",3,0,12,37,35,85,2,1,862,857,0,0,0,0,0,0,0,0
"1513",17,"B17",3,0,13,37,30,85,2,1,901,891,0,0,0,0,0,0,0,0
"1514",17,"B17",3,0,14,37,25,85,2,1,933,935,0,0,0,0,0,0,0,0
"1515",17,"B17",3,0,15,37,20,85,2,1,952,958,0,0,0,0,0,0,0,0
"1516",17,"B17",3,0,16,37,18,87,2,1,951,954,0,0,0,0,0,0,0,0
"1517",17,"B17",3,0,17,37,15,87,2,1,950,952,0,0,0,0,0,0,0,0
"1518",17,"B17",3,0,18,37,17,90,2,1,938,940,0,0,0,0,0,0,0,0
"1519",17,"B17",3,0,19,37,17,83,2,1,955,959,0,0,0,0,0,0,0,0
"1520",17,"B17",3,0,20,37,17,83,3,1,985,985,0,0,0,0,0,0,0,0
"1521",17,"B17",3,0,21,37,17,83,3,4,985,991,0,0,0,0,0,0,0,0
"1522",17,"B17",3,0,22,37,17,83,3,4,985,983,0,0,0,0,0,0,0,0
"1523",17,"B17",3,0,23,37,17,83,3,3,985,989,0,0,0,0,0,0,0,0
"1524",17,"B17",3,0,24,37,17,83,3,2,985,981,0,0,0,0,0,0,0,0
"1525",17,"B17",3,0,25,37,17,83,4,4,914,918,0,0,0,0,0,0,0,0
"1526",17,"B17",3,0,26,37,17,83,3,4,985,981,0,0,0,0,0,0,0,0
"1527",17,"B17",3,0,27,37,15,83,3,4,984,989,0,0,0,0,0,0,0,0
"1528",17,"B17",3,0,28,35,15,83,3,4,979,981,0,0,0,0,0,0,0,0
"1529",17,"B17",3,0,29,39,17,83,3,4,987,985,0,0,0,0,0,0,0,0
"1530",17,"B17",3,0,30,39,17,81,3,4,983,978,0,0,0,0,0,0,0,0
"1531",18,"B18",1,0,1,52,22,75,2,3,274,275,0,0,0,0,0,0,0,0
"1532",18,"B18",1,0,2,52,22,75,2,3,274,282,0,0,0,0,0,0,0,0
"1533",18,"B18",1,0,3,52,22,75,4,2,304,308,0,0,0,0,0,0,0,0
"1534",18,"B18",1,0,4,70,70,75,4,2,405,410,0,0,0,0,0,0,0,0
"1535",18,"B18",1,0,5,90,90,90,4,2,206,207,0,0,0,0,0,0,0,0
"1536",18,"B18",1,0,6,80,80,80,4,2,302,311,0,0,0,0,0,0,0,0
"1537",18,"B18",1,0,7,80,80,80,2,2,272,273,0,0,0,0,0,0,0,0
"1538",18,"B18",1,0,8,80,60,80,4,3,384,386,0,0,0,0,0,0,0,0
"1539",18,"B18",1,0,9,80,50,80,4,3,333,343,0,0,0,0,0,0,0,0
"1540",18,"B18",1,0,10,80,50,70,4,3,371,365,0,0,0,0,0,0,0,0
"1541",18,"B18",1,0,11,80,50,60,4,3,449,447,0,0,0,0,0,0,0,0
"1542",18,"B18",1,0,12,80,50,50,4,3,559,555,0,0,0,0,0,0,0,0
"1543",18,"B18",1,0,13,80,50,40,4,3,649,646,0,0,0,0,0,0,0,0
"1544",18,"B18",1,0,14,80,50,30,4,3,658,657,0,0,0,0,0,0,0,0
"1545",18,"B18",1,0,15,80,50,20,4,3,581,583,0,0,0,0,0,0,0,0
"1546",18,"B18",1,0,16,80,50,25,4,3,628,631,0,0,0,0,0,0,0,0
"1547",18,"B18",1,0,17,70,50,25,4,3,648,643,0,0,0,0,0,0,0,0
"1548",18,"B18",1,0,18,70,50,25,2,3,618,614,0,0,0,0,0,0,0,0
"1549",18,"B18",1,0,19,70,50,25,3,3,661,655,0,0,0,0,0,0,0,0
"1550",18,"B18",1,0,20,70,40,25,3,3,582,581,0,0,0,0,0,0,0,0
"1551",18,"B18",1,0,21,70,50,25,1,3,577,574,0,0,0,0,0,0,0,0
"1552",18,"B18",1,0,22,70,50,25,4,3,648,643,0,0,0,0,0,0,0,0
"1553",18,"B18",1,0,23,70,50,25,4,2,648,650,0,0,0,0,0,0,0,0
"1554",18,"B18",1,0,24,70,50,25,4,4,648,646,0,0,0,0,0,0,0,0
"1555",18,"B18",1,0,25,70,50,25,4,1,648,638,0,0,0,0,0,0,0,0
"1556",18,"B18",1,0,26,60,50,25,4,2,696,689,0,0,0,0,0,0,0,0
"1557",18,"B18",1,0,27,55,50,25,4,2,733,739,0,0,0,0,0,0,0,0
"1558",18,"B18",1,0,28,45,50,25,4,2,820,824,0,0,0,0,0,0,0,0
"1559",18,"B18",1,0,29,40,50,25,4,2,859,857,0,0,0,0,0,0,0,0
"1560",18,"B18",1,0,30,30,50,25,4,2,895,903,0,0,0,0,0,0,0,0
"1561",18,"B18",2,0,1,58,73,82,3,1,363,361,0,0,0,0,0,0,0,0
"1562",18,"B18",2,0,2,70,73,82,3,1,278,283,0,0,0,0,0,0,0,0
"1563",18,"B18",2,0,3,30,73,82,3,1,487,490,0,0,0,0,0,0,0,0
"1564",18,"B18",2,0,4,10,73,82,3,1,330,331,0,0,0,0,0,0,0,0
"1565",18,"B18",2,0,5,20,73,82,3,1,416,421,0,0,0,0,0,0,0,0
"1566",18,"B18",2,0,6,20,21,82,3,1,582,578,0,0,0,0,0,0,0,0
"1567",18,"B18",2,0,7,20,40,82,3,1,455,445,0,0,0,0,0,0,0,0
"1568",18,"B18",2,0,8,20,40,60,3,1,658,660,0,0,0,0,0,0,0,0
"1569",18,"B18",2,0,9,20,40,50,3,1,638,640,0,0,0,0,0,0,0,0
"1570",18,"B18",2,0,10,20,40,40,3,1,544,538,0,0,0,0,0,0,0,0
"1571",18,"B18",2,0,11,20,40,50,3,1,638,638,0,0,0,0,0,0,0,0
"1572",18,"B18",2,0,12,20,40,50,4,1,597,587,0,0,0,0,0,0,0,0
"1573",18,"B18",2,0,13,20,40,50,2,1,668,673,0,0,0,0,0,0,0,0
"1574",18,"B18",2,0,14,20,40,50,1,1,681,677,0,0,0,0,0,0,0,0
